VALUE,Longitude,Latitude
1.00000000,77.2380357,28.7173664
1.00000000,77.2381380,28.7173647
1.00000000,77.2382403,28.7173630
1.00000000,77.2383426,28.7173613
1.00000000,77.2384450,28.7173596
1.00000000,77.2385473,28.7173579
1.00000000,77.2386496,28.7173562
1.00000000,77.2387519,28.7173545
1.00000000,77.2388542,28.7173529
1.00000000,77.2389565,28.7173512
1.00000000,77.2390588,28.7173495
1.00000000,77.2391612,28.7173478
1.00000000,77.2392635,28.7173461
1.00000000,77.2393658,28.7173444
1.00000000,77.2369083,28.7172948
1.00000000,77.2370106,28.7172931
1.00000000,77.2371130,28.7172914
1.00000000,77.2372153,28.7172898
1.00000000,77.2373176,28.7172881
1.00000000,77.2374199,28.7172864
1.00000000,77.2375222,28.7172847
1.00000000,77.2376245,28.7172830
1.00000000,77.2377268,28.7172813
1.00000000,77.2378292,28.7172796
1.00000000,77.2379315,28.7172779
1.00000000,77.2380338,28.7172762
1.00000000,77.2381361,28.7172745
1.00000000,77.2382384,28.7172728
1.00000000,77.2383407,28.7172711
1.00000000,77.2384430,28.7172694
1.00000000,77.2385454,28.7172677
1.00000000,77.2386477,28.7172660
1.00000000,77.2387500,28.7172644
1.00000000,77.2388523,28.7172627
1.00000000,77.2389546,28.7172610
1.00000000,77.2390569,28.7172593
1.00000000,77.2391592,28.7172576
1.00000000,77.2392616,28.7172559
1.00000000,77.0538535,28.7201094
1.00000000,77.0539558,28.7201078
1.00000000,77.0540582,28.7201063
1.00000000,77.0541605,28.7201047
1.00000000,77.0542628,28.7201032
1.00000000,77.0543652,28.7201016
1.00000000,77.0544675,28.7201000
1.00000000,77.0545698,28.7200985
1.00000000,77.2368041,28.7172063
1.00000000,77.2369064,28.7172046
1.00000000,77.2370087,28.7172029
1.00000000,77.2371110,28.7172013
1.00000000,77.2372134,28.7171996
1.00000000,77.2373157,28.7171979
1.00000000,77.2374180,28.7171962
1.00000000,77.2375203,28.7171945
1.00000000,77.2376226,28.7171928
1.00000000,77.2377249,28.7171911
1.00000000,77.2378272,28.7171894
1.00000000,77.2379296,28.7171877
1.00000000,77.2380319,28.7171860
1.00000000,77.2381342,28.7171843
1.00000000,77.2382365,28.7171826
1.00000000,77.2383388,28.7171809
1.00000000,77.2384411,28.7171792
1.00000000,77.2385434,28.7171775
1.00000000,77.2386457,28.7171759
1.00000000,77.2387481,28.7171742
1.00000000,77.2388504,28.7171725
1.00000000,77.2389527,28.7171708
1.00000000,77.2390550,28.7171691
1.00000000,77.2391573,28.7171674
1.00000000,77.0537494,28.7200207
1.00000000,77.0538517,28.7200192
1.00000000,77.0539541,28.7200176
1.00000000,77.0540564,28.7200161
1.00000000,77.0541587,28.7200145
1.00000000,77.0542611,28.7200129
1.00000000,77.0543634,28.7200114
1.00000000,77.0544657,28.7200098
1.00000000,77.0545680,28.7200083
1.00000000,77.0546704,28.7200067
1.00000000,77.2368022,28.7171161
1.00000000,77.2369045,28.7171144
1.00000000,77.2370068,28.7171128
1.00000000,77.2371091,28.7171111
1.00000000,77.2372114,28.7171094
1.00000000,77.2373137,28.7171077
1.00000000,77.2374161,28.7171060
1.00000000,77.2375184,28.7171043
1.00000000,77.2376207,28.7171026
1.00000000,77.2377230,28.7171009
1.00000000,77.2378253,28.7170992
1.00000000,77.2379276,28.7170975
1.00000000,77.2380299,28.7170958
1.00000000,77.2381323,28.7170941
1.00000000,77.2382346,28.7170924
1.00000000,77.2383369,28.7170907
1.00000000,77.2384392,28.7170890
1.00000000,77.2385415,28.7170874
1.00000000,77.2386438,28.7170857
1.00000000,77.2387461,28.7170840
1.00000000,77.2388485,28.7170823
1.00000000,77.2389508,28.7170806
1.00000000,77.2390531,28.7170789
1.00000000,77.2391554,28.7170772
1.00000000,77.0537477,28.7199305
1.00000000,77.0538500,28.7199290
1.00000000,77.0539523,28.7199274
1.00000000,77.0540546,28.7199258
1.00000000,77.0541570,28.7199243
1.00000000,77.0542593,28.7199227
1.00000000,77.0543616,28.7199212
1.00000000,77.0544640,28.7199196
1.00000000,77.0545663,28.7199181
1.00000000,77.0546686,28.7199165
1.00000000,77.2366979,28.7170276
1.00000000,77.2368003,28.7170259
1.00000000,77.2369026,28.7170243
1.00000000,77.2370049,28.7170226
1.00000000,77.2371072,28.7170209
1.00000000,77.2372095,28.7170192
1.00000000,77.2373118,28.7170175
1.00000000,77.2374141,28.7170158
1.00000000,77.2375165,28.7170141
1.00000000,77.2376188,28.7170124
1.00000000,77.2377211,28.7170107
1.00000000,77.2378234,28.7170090
1.00000000,77.2379257,28.7170073
1.00000000,77.2380280,28.7170056
1.00000000,77.2381303,28.7170039
1.00000000,77.2382326,28.7170022
1.00000000,77.2383350,28.7170005
1.00000000,77.2384373,28.7169989
1.00000000,77.2385396,28.7169972
1.00000000,77.2386419,28.7169955
1.00000000,77.2387442,28.7169938
1.00000000,77.2388465,28.7169921
1.00000000,77.2389488,28.7169904
1.00000000,77.2390512,28.7169887
1.00000000,77.2391535,28.7169870
1.00000000,77.0537459,28.7198403
1.00000000,77.0538482,28.7198388
1.00000000,77.0539505,28.7198372
1.00000000,77.0540529,28.7198356
1.00000000,77.0541552,28.7198341
1.00000000,77.0542575,28.7198325
1.00000000,77.0543599,28.7198310
1.00000000,77.2365937,28.7169391
1.00000000,77.2366960,28.7169374
1.00000000,77.2367983,28.7169358
1.00000000,77.2369007,28.7169341
1.00000000,77.2370030,28.7169324
1.00000000,77.2371053,28.7169307
1.00000000,77.2372076,28.7169290
1.00000000,77.2373099,28.7169273
1.00000000,77.2374122,28.7169256
1.00000000,77.2375145,28.7169239
1.00000000,77.2376168,28.7169222
1.00000000,77.2377192,28.7169205
1.00000000,77.2378215,28.7169188
1.00000000,77.2379238,28.7169171
1.00000000,77.2380261,28.7169154
1.00000000,77.2381284,28.7169137
1.00000000,77.2382307,28.7169120
1.00000000,77.2383330,28.7169104
1.00000000,77.2384354,28.7169087
1.00000000,77.2385377,28.7169070
1.00000000,77.2386400,28.7169053
1.00000000,77.2387423,28.7169036
1.00000000,77.2388446,28.7169019
1.00000000,77.2389469,28.7169002
1.00000000,77.2390492,28.7168985
1.00000000,77.2391515,28.7168968
1.00000000,77.0536418,28.7197517
1.00000000,77.0537441,28.7197501
1.00000000,77.0538465,28.7197485
1.00000000,77.0539488,28.7197470
1.00000000,77.0540511,28.7197454
1.00000000,77.0541534,28.7197439
1.00000000,77.2364895,28.7168506
1.00000000,77.2365918,28.7168489
1.00000000,77.2366941,28.7168472
1.00000000,77.2367964,28.7168456
1.00000000,77.2368987,28.7168439
1.00000000,77.2370010,28.7168422
1.00000000,77.2371034,28.7168405
1.00000000,77.2372057,28.7168388
1.00000000,77.2373080,28.7168371
1.00000000,77.2374103,28.7168354
1.00000000,77.2375126,28.7168337
1.00000000,77.2376149,28.7168320
1.00000000,77.2377172,28.7168303
1.00000000,77.2378196,28.7168286
1.00000000,77.2379219,28.7168269
1.00000000,77.2380242,28.7168252
1.00000000,77.2381265,28.7168235
1.00000000,77.2382288,28.7168219
1.00000000,77.2383311,28.7168202
1.00000000,77.2384334,28.7168185
1.00000000,77.2385357,28.7168168
1.00000000,77.2386381,28.7168151
1.00000000,77.2387404,28.7168134
1.00000000,77.2388427,28.7168117
1.00000000,77.2389450,28.7168100
1.00000000,77.2390473,28.7168083
1.00000000,77.2391496,28.7168066
1.00000000,77.0531284,28.7196692
1.00000000,77.0532307,28.7196677
1.00000000,77.0533330,28.7196661
1.00000000,77.0534354,28.7196646
1.00000000,77.0535377,28.7196630
1.00000000,77.0536400,28.7196615
1.00000000,77.0537424,28.7196599
1.00000000,77.0538447,28.7196583
1.00000000,77.0539470,28.7196568
1.00000000,77.0540493,28.7196552
1.00000000,77.0541517,28.7196537
1.00000000,77.0542540,28.7196521
1.00000000,77.2363852,28.7167621
1.00000000,77.2364876,28.7167604
1.00000000,77.2365899,28.7167587
1.00000000,77.2366922,28.7167571
1.00000000,77.2367945,28.7167554
1.00000000,77.2368968,28.7167537
1.00000000,77.2369991,28.7167520
1.00000000,77.2371014,28.7167503
1.00000000,77.2372038,28.7167486
1.00000000,77.2373061,28.7167469
1.00000000,77.2374084,28.7167452
1.00000000,77.2375107,28.7167435
1.00000000,77.2376130,28.7167418
1.00000000,77.2377153,28.7167401
1.00000000,77.2378176,28.7167384
1.00000000,77.2379199,28.7167367
1.00000000,77.2380223,28.7167350
1.00000000,77.2381246,28.7167333
1.00000000,77.2382269,28.7167317
1.00000000,77.2383292,28.7167300
1.00000000,77.2384315,28.7167283
1.00000000,77.2385338,28.7167266
1.00000000,77.2386361,28.7167249
1.00000000,77.2387385,28.7167232
1.00000000,77.2388408,28.7167215
1.00000000,77.2389431,28.7167198
1.00000000,77.2390454,28.7167181
1.00000000,77.0530243,28.7195806
1.00000000,77.0531266,28.7195790
1.00000000,77.0532290,28.7195775
1.00000000,77.0533313,28.7195759
1.00000000,77.0534336,28.7195744
1.00000000,77.0535359,28.7195728
1.00000000,77.0536383,28.7195712
1.00000000,77.0537406,28.7195697
1.00000000,77.0538429,28.7195681
1.00000000,77.0539453,28.7195666
1.00000000,77.0540476,28.7195650
1.00000000,77.0541499,28.7195635
1.00000000,77.0542522,28.7195619
1.00000000,77.2362810,28.7166736
1.00000000,77.2363833,28.7166719
1.00000000,77.2364856,28.7166702
1.00000000,77.2365880,28.7166686
1.00000000,77.2366903,28.7166669
1.00000000,77.2367926,28.7166652
1.00000000,77.2368949,28.7166635
1.00000000,77.2369972,28.7166618
1.00000000,77.2370995,28.7166601
1.00000000,77.2372018,28.7166584
1.00000000,77.2373041,28.7166567
1.00000000,77.2374065,28.7166550
1.00000000,77.2375088,28.7166533
1.00000000,77.2376111,28.7166516
1.00000000,77.2377134,28.7166499
1.00000000,77.2378157,28.7166482
1.00000000,77.2379180,28.7166465
1.00000000,77.2380203,28.7166448
1.00000000,77.2381227,28.7166432
1.00000000,77.2382250,28.7166415
1.00000000,77.2383273,28.7166398
1.00000000,77.2384296,28.7166381
1.00000000,77.2385319,28.7166364
1.00000000,77.2386342,28.7166347
1.00000000,77.2387365,28.7166330
1.00000000,77.2388388,28.7166313
1.00000000,77.2389412,28.7166296
1.00000000,77.0530225,28.7194904
1.00000000,77.0531249,28.7194888
1.00000000,77.0532272,28.7194873
1.00000000,77.0533295,28.7194857
1.00000000,77.0534318,28.7194841
1.00000000,77.0535342,28.7194826
1.00000000,77.0536365,28.7194810
1.00000000,77.0537388,28.7194795
1.00000000,77.0538412,28.7194779
1.00000000,77.0541481,28.7194733
1.00000000,77.0542505,28.7194717
1.00000000,77.0546598,28.7194655
1.00000000,77.2362791,28.7165834
1.00000000,77.2363814,28.7165817
1.00000000,77.2364837,28.7165801
1.00000000,77.2365860,28.7165784
1.00000000,77.2366883,28.7165767
1.00000000,77.2367907,28.7165750
1.00000000,77.2368930,28.7165733
1.00000000,77.2369953,28.7165716
1.00000000,77.2370976,28.7165699
1.00000000,77.2371999,28.7165682
1.00000000,77.2373022,28.7165665
1.00000000,77.2374045,28.7165648
1.00000000,77.2375069,28.7165631
1.00000000,77.2376092,28.7165614
1.00000000,77.2377115,28.7165597
1.00000000,77.2378138,28.7165580
1.00000000,77.2379161,28.7165563
1.00000000,77.2380184,28.7165547
1.00000000,77.2381207,28.7165530
1.00000000,77.2382230,28.7165513
1.00000000,77.2383254,28.7165496
1.00000000,77.2384277,28.7165479
1.00000000,77.2385300,28.7165462
1.00000000,77.2386323,28.7165445
1.00000000,77.2387346,28.7165428
1.00000000,77.2388369,28.7165411
1.00000000,77.0530208,28.7194002
1.00000000,77.0531231,28.7193986
1.00000000,77.0532254,28.7193971
1.00000000,77.0533278,28.7193955
1.00000000,77.0534301,28.7193939
1.00000000,77.0535324,28.7193924
1.00000000,77.0536347,28.7193908
1.00000000,77.0537371,28.7193893
1.00000000,77.0538394,28.7193877
1.00000000,77.0541464,28.7193831
1.00000000,77.0543510,28.7193800
1.00000000,77.0546580,28.7193753
1.00000000,77.1187138,28.7183867
1.00000000,77.2361749,28.7164949
1.00000000,77.2362772,28.7164932
1.00000000,77.2363795,28.7164915
1.00000000,77.2364818,28.7164899
1.00000000,77.2365841,28.7164882
1.00000000,77.2366864,28.7164865
1.00000000,77.2367887,28.7164848
1.00000000,77.2368911,28.7164831
1.00000000,77.2369934,28.7164814
1.00000000,77.2370957,28.7164797
1.00000000,77.2371980,28.7164780
1.00000000,77.2373003,28.7164763
1.00000000,77.2374026,28.7164746
1.00000000,77.2375049,28.7164729
1.00000000,77.2376072,28.7164712
1.00000000,77.2377096,28.7164695
1.00000000,77.2378119,28.7164678
1.00000000,77.2379142,28.7164662
1.00000000,77.2380165,28.7164645
1.00000000,77.2381188,28.7164628
1.00000000,77.2382211,28.7164611
1.00000000,77.2383234,28.7164594
1.00000000,77.2384257,28.7164577
1.00000000,77.2385281,28.7164560
1.00000000,77.2386304,28.7164543
1.00000000,77.2387327,28.7164526
1.00000000,77.2388350,28.7164509
1.00000000,77.0530190,28.7193100
1.00000000,77.0532237,28.7193068
1.00000000,77.0533260,28.7193053
1.00000000,77.0534283,28.7193037
1.00000000,77.0535307,28.7193022
1.00000000,77.0538376,28.7192975
1.00000000,77.2360706,28.7164064
1.00000000,77.2361729,28.7164047
1.00000000,77.2362753,28.7164030
1.00000000,77.2363776,28.7164014
1.00000000,77.2364799,28.7163997
1.00000000,77.2365822,28.7163980
1.00000000,77.2366845,28.7163963
1.00000000,77.2367868,28.7163946
1.00000000,77.2368891,28.7163929
1.00000000,77.2369914,28.7163912
1.00000000,77.2370938,28.7163895
1.00000000,77.2371961,28.7163878
1.00000000,77.2372984,28.7163861
1.00000000,77.2374007,28.7163844
1.00000000,77.2375030,28.7163827
1.00000000,77.2376053,28.7163810
1.00000000,77.2377076,28.7163793
1.00000000,77.2378099,28.7163777
1.00000000,77.2379123,28.7163760
1.00000000,77.2380146,28.7163743
1.00000000,77.2381169,28.7163726
1.00000000,77.2382192,28.7163709
1.00000000,77.2383215,28.7163692
1.00000000,77.2384238,28.7163675
1.00000000,77.2385261,28.7163658
1.00000000,77.2386285,28.7163641
1.00000000,77.2387308,28.7163624
1.00000000,77.2388331,28.7163607
1.00000000,77.2359664,28.7163179
1.00000000,77.2360687,28.7163162
1.00000000,77.2361710,28.7163145
1.00000000,77.2362733,28.7163129
1.00000000,77.2363756,28.7163112
1.00000000,77.2364780,28.7163095
1.00000000,77.2365803,28.7163078
1.00000000,77.2366826,28.7163061
1.00000000,77.2367849,28.7163044
1.00000000,77.2368872,28.7163027
1.00000000,77.2369895,28.7163010
1.00000000,77.2370918,28.7162993
1.00000000,77.2371942,28.7162976
1.00000000,77.2372965,28.7162959
1.00000000,77.2373988,28.7162942
1.00000000,77.2375011,28.7162925
1.00000000,77.2376034,28.7162908
1.00000000,77.2377057,28.7162892
1.00000000,77.2378080,28.7162875
1.00000000,77.2379103,28.7162858
1.00000000,77.2380127,28.7162841
1.00000000,77.2381150,28.7162824
1.00000000,77.2382173,28.7162807
1.00000000,77.2383196,28.7162790
1.00000000,77.2384219,28.7162773
1.00000000,77.2385242,28.7162756
1.00000000,77.2386265,28.7162739
1.00000000,77.2387288,28.7162722
1.00000000,77.0530155,28.7191295
1.00000000,77.1186060,28.7181177
1.00000000,77.1187083,28.7181161
1.00000000,77.1188106,28.7181145
1.00000000,77.2359645,28.7162277
1.00000000,77.2360668,28.7162260
1.00000000,77.2361691,28.7162243
1.00000000,77.2362714,28.7162227
1.00000000,77.2363737,28.7162210
1.00000000,77.2364760,28.7162193
1.00000000,77.2365784,28.7162176
1.00000000,77.2366807,28.7162159
1.00000000,77.2367830,28.7162142
1.00000000,77.2368853,28.7162125
1.00000000,77.2369876,28.7162108
1.00000000,77.2370899,28.7162091
1.00000000,77.2371922,28.7162074
1.00000000,77.2372945,28.7162057
1.00000000,77.2373969,28.7162040
1.00000000,77.2374992,28.7162023
1.00000000,77.2376015,28.7162007
1.00000000,77.2377038,28.7161990
1.00000000,77.2378061,28.7161973
1.00000000,77.2379084,28.7161956
1.00000000,77.2380107,28.7161939
1.00000000,77.2381130,28.7161922
1.00000000,77.2382154,28.7161905
1.00000000,77.2383177,28.7161888
1.00000000,77.2384200,28.7161871
1.00000000,77.2385223,28.7161854
1.00000000,77.2386246,28.7161837
1.00000000,77.0530137,28.7190393
1.00000000,77.0531161,28.7190378
1.00000000,77.1185019,28.7180291
1.00000000,77.1187065,28.7180259
1.00000000,77.1188088,28.7180243
1.00000000,77.1904325,28.7168828
1.00000000,77.2358602,28.7161392
1.00000000,77.2359626,28.7161375
1.00000000,77.2360649,28.7161358
1.00000000,77.2361672,28.7161342
1.00000000,77.2362695,28.7161325
1.00000000,77.2363718,28.7161308
1.00000000,77.2364741,28.7161291
1.00000000,77.2365764,28.7161274
1.00000000,77.2366787,28.7161257
1.00000000,77.2367811,28.7161240
1.00000000,77.2368834,28.7161223
1.00000000,77.2369857,28.7161206
1.00000000,77.2370880,28.7161189
1.00000000,77.2371903,28.7161172
1.00000000,77.2372926,28.7161155
1.00000000,77.2373949,28.7161138
1.00000000,77.2374972,28.7161121
1.00000000,77.2375996,28.7161105
1.00000000,77.2377019,28.7161088
1.00000000,77.2378042,28.7161071
1.00000000,77.2379065,28.7161054
1.00000000,77.2380088,28.7161037
1.00000000,77.2381111,28.7161020
1.00000000,77.2382134,28.7161003
1.00000000,77.2383157,28.7160986
1.00000000,77.2384181,28.7160969
1.00000000,77.2385204,28.7160952
1.00000000,77.2386227,28.7160935
1.00000000,77.0528073,28.7189522
1.00000000,77.0529096,28.7189507
1.00000000,77.0530120,28.7189491
1.00000000,77.0531143,28.7189476
1.00000000,77.1900214,28.7167993
1.00000000,77.2357560,28.7160507
1.00000000,77.2358583,28.7160490
1.00000000,77.2359606,28.7160473
1.00000000,77.2360630,28.7160457
1.00000000,77.2361653,28.7160440
1.00000000,77.2362676,28.7160423
1.00000000,77.2363699,28.7160406
1.00000000,77.2364722,28.7160389
1.00000000,77.2365745,28.7160372
1.00000000,77.2366768,28.7160355
1.00000000,77.2367791,28.7160338
1.00000000,77.2368815,28.7160321
1.00000000,77.2369838,28.7160304
1.00000000,77.2370861,28.7160287
1.00000000,77.2371884,28.7160270
1.00000000,77.2372907,28.7160253
1.00000000,77.2373930,28.7160236
1.00000000,77.2374953,28.7160220
1.00000000,77.2375976,28.7160203
1.00000000,77.2377000,28.7160186
1.00000000,77.2378023,28.7160169
1.00000000,77.2379046,28.7160152
1.00000000,77.2380069,28.7160135
1.00000000,77.2381092,28.7160118
1.00000000,77.2382115,28.7160101
1.00000000,77.2383138,28.7160084
1.00000000,77.2384161,28.7160067
1.00000000,77.2385185,28.7160050
1.00000000,77.2386208,28.7160033
1.00000000,77.0529079,28.7188605
1.00000000,77.1184982,28.7178487
1.00000000,77.2356518,28.7159622
1.00000000,77.2357541,28.7159605
1.00000000,77.2358564,28.7159588
1.00000000,77.2359587,28.7159572
1.00000000,77.2360610,28.7159555
1.00000000,77.2361633,28.7159538
1.00000000,77.2362657,28.7159521
1.00000000,77.2363680,28.7159504
1.00000000,77.2364703,28.7159487
1.00000000,77.2365726,28.7159470
1.00000000,77.2366749,28.7159453
1.00000000,77.2367772,28.7159436
1.00000000,77.2368795,28.7159419
1.00000000,77.2369818,28.7159402
1.00000000,77.2370842,28.7159385
1.00000000,77.2371865,28.7159368
1.00000000,77.2372888,28.7159351
1.00000000,77.2373911,28.7159335
1.00000000,77.2374934,28.7159318
1.00000000,77.2375957,28.7159301
1.00000000,77.2376980,28.7159284
1.00000000,77.2378003,28.7159267
1.00000000,77.2379027,28.7159250
1.00000000,77.2380050,28.7159233
1.00000000,77.2381073,28.7159216
1.00000000,77.2382096,28.7159199
1.00000000,77.2383119,28.7159182
1.00000000,77.2384142,28.7159165
1.00000000,77.2385165,28.7159148
1.00000000,77.2356499,28.7158720
1.00000000,77.2357522,28.7158703
1.00000000,77.2358545,28.7158686
1.00000000,77.2359568,28.7158670
1.00000000,77.2360591,28.7158653
1.00000000,77.2361614,28.7158636
1.00000000,77.2362637,28.7158619
1.00000000,77.2363661,28.7158602
1.00000000,77.2364684,28.7158585
1.00000000,77.2365707,28.7158568
1.00000000,77.2366730,28.7158551
1.00000000,77.2367753,28.7158534
1.00000000,77.2368776,28.7158517
1.00000000,77.2369799,28.7158500
1.00000000,77.2370822,28.7158483
1.00000000,77.2371845,28.7158466
1.00000000,77.2372869,28.7158450
1.00000000,77.2373892,28.7158433
1.00000000,77.2374915,28.7158416
1.00000000,77.2375938,28.7158399
1.00000000,77.2376961,28.7158382
1.00000000,77.2377984,28.7158365
1.00000000,77.2379007,28.7158348
1.00000000,77.2380030,28.7158331
1.00000000,77.2381054,28.7158314
1.00000000,77.2382077,28.7158297
1.00000000,77.2383100,28.7158280
1.00000000,77.2002473,28.7163626
1.00000000,77.2354433,28.7157852
1.00000000,77.2355456,28.7157835
1.00000000,77.2356479,28.7157818
1.00000000,77.2357503,28.7157801
1.00000000,77.2358526,28.7157785
1.00000000,77.2359549,28.7157768
